id,ACTION
23082,0.827926
23083,0.829803
23084,0.862412
23085,0.832082
23086,0.796163
23087,0.836895
23088,0.834933
23089,0.797474
23090,0.832431
23091,0.828382
23092,0.838428
23093,0.832566
23094,0.834280
23095,0.835029
23096,0.831999
23097,0.834107
23098,0.835053
23099,0.815802
23100,0.836019
23101,0.823444
23102,0.838331
23103,0.748742
23104,0.835984
23105,0.387112
23106,0.835678
23107,0.837272
23108,0.835299
23109,0.743693
23110,0.833924
23111,0.668866
23112,0.830949
23113,0.835394
23114,0.835827
23115,0.835040
23116,0.834871
23117,0.742659
23118,0.835144
23119,0.831139
23120,0.832830
23121,0.824713
23122,0.815397
23123,0.391229
23124,0.838136
23125,0.824681
23126,0.833962
23127,0.832641
23128,0.835326
23129,0.833868
23130,0.834229
23131,0.835309
23132,0.810113
23133,0.801382
23134,0.834861
23135,0.763121
23136,0.837617
23137,0.829222
23138,0.832575
23139,0.760520
23140,0.837689
23141,0.837476
23142,0.834589
23143,0.836949
23144,0.832431
23145,0.805892
23146,0.837653
23147,0.825046
23148,0.828585
23149,0.828342
23150,0.835723
23151,0.835159
23152,0.835330
23153,0.784574
23154,0.838999
23155,0.835380
23156,0.351379
23157,0.831377
23158,0.828080
23159,0.829187
23160,0.835134
23161,0.829723
23162,0.835244
23163,0.806251
23164,0.827151
23165,0.831344
23166,0.830273
23167,0.834149
23168,0.829567
23169,0.827930
23170,0.835174
23171,0.837118
23172,0.835246
23173,0.464981
23174,0.834303
23175,0.835885
23176,0.834124
23177,0.834708
23178,0.838477
23179,0.835719
23180,0.511043
23181,0.832366
23182,0.838375
23183,0.834828
23184,0.836264
23185,0.833917
23186,0.833865
23187,0.489018
23188,0.835624
23189,0.827715
23190,0.834233
23191,0.834884
23192,0.835156
23193,0.831286
23194,0.792184
23195,0.830001
23196,0.819963
23197,0.815841
23198,0.767472
23199,0.788547
23200,0.828217
23201,0.829895
23202,0.834879
23203,0.837018
23204,0.835494
23205,0.801992
23206,0.833294
23207,0.823213
23208,0.834761
23209,0.833917
23210,0.834923
23211,0.691472
23212,0.838883
23213,0.836852
23214,0.833446
23215,0.833947
23216,0.817447
23217,0.767843
23218,0.809896
23219,0.835755
23220,0.834730
23221,0.833030
23222,0.825737
23223,0.834347
23224,0.834625
23225,0.835266
23226,0.833113
23227,0.830789
23228,0.834631
23229,0.835399
23230,0.835821
23231,0.835317
23232,0.833946
23233,0.832211
23234,0.805379
23235,0.822578
23236,0.831160
23237,0.809477
23238,0.830846
23239,0.663102
23240,0.774873
23241,0.742026
23242,0.837550
23243,0.834254
23244,0.833175
23245,0.817243
23246,0.833734
23247,0.832994
23248,0.490800
23249,0.834630
23250,0.834950
23251,0.826580
23252,0.614253
23253,0.834534
23254,0.836536
23255,0.835237
23256,0.491538
23257,0.832464
23258,0.836539
23259,0.835380
23260,0.838344
23261,0.684799
23262,0.712747
23263,0.833582
23264,0.835981
23265,0.837126
23266,0.825908
23267,0.835449
23268,0.727261
23269,0.832142
23270,0.834550
23271,0.552089
23272,0.834238
23273,0.834782
23274,0.835111
23275,0.763242
23276,0.833392
23277,0.834508
23278,0.834943
23279,0.817646
23280,0.751313
23281,0.835079
23282,0.832143
23283,0.763074
23284,0.865001
23285,0.830516
23286,0.634287
23287,0.828785
23288,0.832977
23289,0.831838
23290,0.835241
23291,0.833252
23292,0.712323
23293,0.780602
23294,0.409181
23295,0.786723
23296,0.831786
23297,0.833486
23298,0.835567
23299,0.797089
23300,0.835799
23301,0.835540
23302,0.437425
23303,0.837482
23304,0.830943
23305,0.831584
23306,0.837178
23307,0.714954
23308,0.795764
23309,0.829727
23310,0.827614
23311,0.838708
23312,0.545561
23313,0.796715
23314,0.831310
23315,0.831039
23316,0.835151
23317,0.835369
23318,0.838039
23319,0.839334
23320,0.833935
23321,0.831235
23322,0.833464
23323,0.835531
23324,0.778660
23325,0.609056
23326,0.795434
23327,0.837405
23328,0.719687
23329,0.771580
23330,0.831535
23331,0.757275
23332,0.837706
23333,0.862579
23334,0.823924
23335,0.835495
23336,0.805922
23337,0.829455
23338,0.836368
23339,0.837339
23340,0.830068
23341,0.835478
23342,0.828472
23343,0.760137
23344,0.746567
23345,0.833429
23346,0.835444
23347,0.796661
23348,0.782678
23349,0.834662
23350,0.833220
23351,0.814497
23352,0.831039
23353,0.834902
23354,0.834107
23355,0.834462
23356,0.829676
23357,0.835281
23358,0.836339
23359,0.290765
23360,0.817368
23361,0.833035
23362,0.837162
23363,0.864839
23364,0.837095
23365,0.833533
23366,0.828526
23367,0.835735
23368,0.823943
23369,0.834420
23370,0.770432
23371,0.832455
23372,0.822915
23373,0.833051
23374,0.832016
23375,0.597060
23376,0.822145
23377,0.835407
23378,0.835994
23379,0.837343
23380,0.836051
23381,0.817538
23382,0.835504
23383,0.835491
23384,0.838479
23385,0.811448
23386,0.833810
23387,0.831271
23388,0.800127
23389,0.832442
23390,0.832363
23391,0.856674
23392,0.833696
23393,0.834171
23394,0.761682
23395,0.543321
23396,0.828729
23397,0.826041
23398,0.633091
23399,0.788784
23400,0.833541
23401,0.833530
23402,0.834508
23403,0.345371
23404,0.798914
23405,0.833295
23406,0.775852
23407,0.711864
23408,0.834278
23409,0.828177
23410,0.823160
23411,0.772537
23412,0.826411
23413,0.453653
23414,0.834180
23415,0.838344
23416,0.834683
23417,0.815893
23418,0.791499
23419,0.836304
23420,0.832672
23421,0.831058
23422,0.835329
23423,0.821492
23424,0.837943
23425,0.837938
23426,0.835668
23427,0.773872
23428,0.711770
23429,0.619370
23430,0.831884
23431,0.606196
23432,0.833591
23433,0.815921
23434,0.760988
23435,0.801623
23436,0.824387
23437,0.833477
23438,0.832760
23439,0.801688
23440,0.832703
23441,0.598789
23442,0.833428
23443,0.833847
23444,0.824033
23445,0.834720
23446,0.789670
23447,0.832657
23448,0.835847
23449,0.835682
23450,0.827964
23451,0.550206
23452,0.831339
23453,0.836064
23454,0.835481
23455,0.799582
23456,0.835024
23457,0.788121
23458,0.835425
23459,0.800863
23460,0.793694
23461,0.834693
23462,0.834054
23463,0.835511
23464,0.835656
23465,0.837106
23466,0.833685
23467,0.835818
23468,0.813018
23469,0.805698
23470,0.834800
23471,0.828271
23472,0.838885
23473,0.835530
23474,0.787474
23475,0.835239
23476,0.834299
23477,0.828635
23478,0.824678
23479,0.666896
23480,0.625862
23481,0.837950
23482,0.834869
23483,0.585057
23484,0.834850
23485,0.780233
23486,0.775360
23487,0.834088
23488,0.830500
23489,0.817332
23490,0.831563
23491,0.834996
23492,0.509086
23493,0.835164
23494,0.836111
23495,0.834356
23496,0.836010
23497,0.791958
23498,0.827073
23499,0.834217
23500,0.836300
23501,0.786449
23502,0.834705
23503,0.818384
23504,0.785527
23505,0.835568
23506,0.613813
23507,0.831340
23508,0.837407
23509,0.834615
23510,0.825409
23511,0.736662
23512,0.832623
23513,0.687137
23514,0.801375
23515,0.829755
23516,0.783616
23517,0.808825
23518,0.828794
23519,0.528260
23520,0.835149
23521,0.830147
23522,0.796090
23523,0.831132
23524,0.830395
23525,0.835119
23526,0.813476
23527,0.832759
23528,0.835323
23529,0.834152
23530,0.761613
23531,0.829384
23532,0.831397
23533,0.833136
23534,0.833454
23535,0.358409
23536,0.835089
23537,0.834538
23538,0.833030
23539,0.830864
23540,0.813542
23541,0.801307
23542,0.838056
23543,0.835331
23544,0.787548
23545,0.837087
23546,0.838289
23547,0.521453
23548,0.865420
23549,0.835098
23550,0.829406
23551,0.816152
23552,0.834019
23553,0.862738
23554,0.831524
23555,0.650197
23556,0.832176
23557,0.737045
23558,0.837257
23559,0.825865
23560,0.835402
23561,0.831317
23562,0.835095
23563,0.830512
23564,0.734568
23565,0.443282
23566,0.821832
23567,0.823187
23568,0.832961
23569,0.832575
23570,0.758066
23571,0.809523
23572,0.838279
23573,0.714104
23574,0.835337
23575,0.770580
23576,0.835606
23577,0.834448
23578,0.865679
23579,0.827505
23580,0.829834
23581,0.828266
23582,0.810687
23583,0.815218
23584,0.599321
23585,0.832272
23586,0.834414
23587,0.835214
23588,0.834894
23589,0.795519
23590,0.834196
23591,0.835720
23592,0.835060
23593,0.833873
23594,0.829626
23595,0.838364
23596,0.832481
23597,0.825247
23598,0.835328
23599,0.833911
23600,0.836132
23601,0.809680
23602,0.793666
23603,0.835493
23604,0.407170
23605,0.794558
23606,0.830505
23607,0.832134
23608,0.836759
23609,0.680929
23610,0.831582
23611,0.832514
23612,0.813926
23613,0.831367
23614,0.835898
23615,0.833155
23616,0.808936
23617,0.830792
23618,0.827210
23619,0.832640
23620,0.767018
23621,0.820213
23622,0.685026
23623,0.835049
23624,0.834152
23625,0.835767
23626,0.835219
23627,0.816685
23628,0.823921
23629,0.831211
23630,0.834774
23631,0.813352
23632,0.835229
23633,0.833109
23634,0.833102
23635,0.837889
23636,0.832616
23637,0.717545
23638,0.832100
23639,0.833136
23640,0.835093
23641,0.360451
23642,0.652113
23643,0.796004
23644,0.837733
23645,0.831026
23646,0.834797
23647,0.391272
23648,0.837252
23649,0.832738
23650,0.834930
23651,0.833057
23652,0.800086
23653,0.729994
23654,0.832420
23655,0.838292
23656,0.825927
23657,0.821751
23658,0.813372
23659,0.835344
23660,0.833334
23661,0.261424
23662,0.836449
23663,0.430254
23664,0.834102
23665,0.834990
23666,0.822660
23667,0.836425
23668,0.829671
23669,0.829988
23670,0.837807
23671,0.828617
23672,0.835613
23673,0.809217
23674,0.832287
23675,0.827247
23676,0.836814
23677,0.796745
23678,0.375199
23679,0.830349
23680,0.817894
23681,0.836293
23682,0.835582
23683,0.769572
23684,0.838770
23685,0.827441
23686,0.832751
23687,0.834393
23688,0.835450
23689,0.834225
23690,0.418638
23691,0.828563
23692,0.834928
23693,0.827470
23694,0.799797
23695,0.831079
23696,0.458742
23697,0.835849
23698,0.554844
23699,0.744932
23700,0.781725
23701,0.823129
23702,0.835245
23703,0.837991
23704,0.835466
23705,0.807517
23706,0.834564
23707,0.834592
23708,0.836066
23709,0.833593
23710,0.834846
23711,0.784231
23712,0.835188
23713,0.833650
23714,0.832335
23715,0.822828
23716,0.838536
23717,0.830140
23718,0.835631
23719,0.824597
23720,0.776516
23721,0.832017
23722,0.838391
23723,0.833101
23724,0.791339
23725,0.835085
23726,0.831901
23727,0.868374
23728,0.835528
23729,0.835098
23730,0.835675
23731,0.833871
23732,0.749418
23733,0.834201
23734,0.794108
23735,0.835803
23736,0.833447
23737,0.831525
23738,0.831215
23739,0.833854
23740,0.835649
23741,0.833903
23742,0.769160
23743,0.832398
23744,0.834728
23745,0.834948
23746,0.800248
23747,0.550832
23748,0.520888
23749,0.835201
23750,0.817164
23751,0.833346
23752,0.829871
23753,0.833559
23754,0.808980
23755,0.748720
23756,0.787961
23757,0.779106
23758,0.809817
23759,0.836098
23760,0.831222
23761,0.836643
23762,0.834330
23763,0.836508
23764,0.835498
23765,0.834951
23766,0.837090
23767,0.834245
23768,0.837278
23769,0.825749
23770,0.817184
23771,0.788232
23772,0.834130
23773,0.832382
23774,0.769078
23775,0.866254
23776,0.822776
23777,0.835610
23778,0.835822
23779,0.827120
23780,0.838457
23781,0.833124
23782,0.835959
23783,0.779989
23784,0.835349
23785,0.832129
23786,0.710423
23787,0.812133
23788,0.834994
23789,0.836031
23790,0.372271
23791,0.825045
23792,0.785316
23793,0.806513
23794,0.833580
23795,0.825880
23796,0.835708
23797,0.833884
23798,0.832688
23799,0.601929
23800,0.837036
23801,0.834596
23802,0.476297
23803,0.837144
23804,0.817425
23805,0.585614
23806,0.835546
23807,0.828840
23808,0.837621
23809,0.823572
23810,0.835056
23811,0.760036
23812,0.825801
23813,0.830259
23814,0.825527
23815,0.835327
23816,0.832510
23817,0.834998
23818,0.826743
23819,0.830939
23820,0.835667
23821,0.834617
23822,0.329390
23823,0.831530
23824,0.597656
23825,0.834516
23826,0.716002
23827,0.834298
23828,0.832290
23829,0.826913
23830,0.833036
23831,0.835583
23832,0.741921
23833,0.828616
23834,0.838812
23835,0.833193
23836,0.789650
23837,0.825811
23838,0.833188
23839,0.836201
23840,0.827541
23841,0.814589
23842,0.835025
23843,0.814014
23844,0.707647
23845,0.830494
23846,0.833800
23847,0.833606
23848,0.702652
23849,0.830233
23850,0.834506
23851,0.827777
23852,0.834370
23853,0.836492
23854,0.645527
23855,0.834525
23856,0.834330
23857,0.835206
23858,0.835258
23859,0.838043
23860,0.824664
23861,0.777250
23862,0.833351
23863,0.452921
23864,0.833578
23865,0.787836
23866,0.833608
23867,0.832664
23868,0.831768
23869,0.833985
23870,0.835273
23871,0.835850
23872,0.828496
23873,0.677082
23874,0.826967
23875,0.837361
23876,0.566059
23877,0.831657
23878,0.837850
23879,0.790841
23880,0.837708
23881,0.752189
23882,0.834642
23883,0.506637
23884,0.864768
23885,0.835556
23886,0.358505
23887,0.835946
23888,0.834291
23889,0.830151
23890,0.835539
23891,0.836794
23892,0.835599
23893,0.830146
23894,0.834696
23895,0.650932
23896,0.834374
23897,0.833142
23898,0.834049
23899,0.835072
23900,0.823234
23901,0.652055
23902,0.834609
23903,0.832966
23904,0.638239
23905,0.834577
23906,0.835805
23907,0.832183
23908,0.771127
23909,0.603337
23910,0.759501
23911,0.834360
23912,0.751648
23913,0.831956
23914,0.836072
23915,0.834327
23916,0.797694
23917,0.834895
23918,0.761685
23919,0.836153
23920,0.864442
23921,0.835879
23922,0.835608
23923,0.837424
23924,0.834811
23925,0.833861
23926,0.829154
23927,0.836201
23928,0.838402
23929,0.798932
23930,0.835736
23931,0.800101
23932,0.367947
23933,0.749139
23934,0.834537
23935,0.836055
23936,0.828643
23937,0.798353
23938,0.832127
23939,0.828477
23940,0.834257
23941,0.782360
23942,0.829473
23943,0.837600
23944,0.679048
23945,0.835833
23946,0.834909
23947,0.839636
23948,0.834919
23949,0.866278
23950,0.770549
23951,0.835351
23952,0.835394
23953,0.836406
23954,0.834690
23955,0.747383
23956,0.691559
23957,0.558800
23958,0.795934
23959,0.834996
23960,0.837601
23961,0.831241
23962,0.834881
23963,0.686694
23964,0.799012
23965,0.832913
23966,0.762370
23967,0.838724
23968,0.834487
23969,0.828027
23970,0.835626
23971,0.834992
23972,0.837240
23973,0.836065
23974,0.836852
23975,0.361634
23976,0.834738
23977,0.836994
23978,0.837506
23979,0.864581
23980,0.836111
23981,0.832860
23982,0.829137
23983,0.835806
23984,0.793980
23985,0.670415
23986,0.837668
23987,0.515306
23988,0.794747
23989,0.830022
23990,0.834211
23991,0.837470
23992,0.836308
23993,0.825431
23994,0.674383
23995,0.835471
23996,0.783169
23997,0.834166
23998,0.833749
23999,0.752047
24000,0.835653
24001,0.832549
24002,0.800958
24003,0.835558
24004,0.774083
24005,0.834400
24006,0.636465
24007,0.832694
24008,0.835271
24009,0.802387
24010,0.835393
24011,0.830110
24012,0.810994
24013,0.835291
24014,0.633869
24015,0.834213
24016,0.833396
24017,0.834897
24018,0.660345
24019,0.835830
24020,0.835688
24021,0.837694
24022,0.812309
24023,0.833274
24024,0.832399
24025,0.830946
24026,0.832809
24027,0.466359
24028,0.800740
24029,0.828556
24030,0.832617
24031,0.834759
24032,0.833309
24033,0.837712
24034,0.838281
24035,0.835766
24036,0.830174
24037,0.824947
24038,0.835281
24039,0.833233
24040,0.834769
24041,0.835696
24042,0.817939
24043,0.825200
24044,0.834462
24045,0.836454
24046,0.837299
24047,0.786744
24048,0.835471
24049,0.830586
24050,0.829649
24051,0.866283
24052,0.833584
24053,0.863447
24054,0.649213
24055,0.864683
24056,0.833595
24057,0.530935
24058,0.837507
24059,0.762062
24060,0.838969
24061,0.835800
24062,0.812575
24063,0.820204
24064,0.823789
24065,0.832720
24066,0.835262
24067,0.834240
24068,0.826041
24069,0.835915
24070,0.782410
24071,0.822130
24072,0.837397
24073,0.836367
24074,0.831837
24075,0.834914
24076,0.836049
24077,0.866227
24078,0.812213
24079,0.834691
24080,0.835761
24081,0.832335
24082,0.806017
24083,0.832683
24084,0.826660
24085,0.836088
24086,0.669263
24087,0.833207
24088,0.829112
24089,0.835276
24090,0.833279
24091,0.829061
24092,0.788570
24093,0.833062
24094,0.830570
24095,0.835461
24096,0.831502
24097,0.834696
24098,0.834138
24099,0.831232
24100,0.815494
24101,0.821972
24102,0.797343
24103,0.837513
24104,0.833182
24105,0.834050
24106,0.816503
24107,0.832475
24108,0.821444
24109,0.829725
24110,0.761752
24111,0.831850
24112,0.834492
24113,0.835986
24114,0.836125
24115,0.832503
24116,0.828722
24117,0.828254
24118,0.837544
24119,0.829984
24120,0.464157
24121,0.836501
24122,0.834303
24123,0.826749
24124,0.835173
24125,0.836746
24126,0.834017
24127,0.746533
24128,0.826848
24129,0.836283
24130,0.835796
24131,0.835004
24132,0.828917
24133,0.479121
24134,0.835747
24135,0.833191
24136,0.834589
24137,0.832536
24138,0.831644
24139,0.802316
24140,0.821132
24141,0.831691
24142,0.832398
24143,0.834872
24144,0.827101
24145,0.837007
24146,0.834238
24147,0.828263
24148,0.661364
24149,0.817781
24150,0.830971
24151,0.826624
24152,0.835813
24153,0.832489
24154,0.832176
24155,0.830825
24156,0.793928
24157,0.809735
24158,0.835096
24159,0.782205
24160,0.801364
24161,0.830167
24162,0.822515
24163,0.832228
24164,0.831537
24165,0.835055
24166,0.834240
24167,0.624108
24168,0.834416
24169,0.733844
24170,0.835637
24171,0.832439
24172,0.833288
24173,0.834414
24174,0.833356
24175,0.837746
24176,0.826617
24177,0.794648
24178,0.833054
24179,0.835195
24180,0.837439
24181,0.835665
24182,0.831534
24183,0.832489
24184,0.830862
24185,0.834152
24186,0.705202
24187,0.833065
24188,0.833764
24189,0.832808
24190,0.831916
24191,0.835543
24192,0.833890
24193,0.835371
24194,0.830377
24195,0.832884
24196,0.834514
24197,0.713378
24198,0.829647
24199,0.833431
24200,0.834601
24201,0.752325
24202,0.767136
24203,0.834000
24204,0.782927
24205,0.837484
24206,0.831165
24207,0.830997
24208,0.833639
24209,0.837454
24210,0.835847
24211,0.829815
24212,0.831937
24213,0.819989
24214,0.835701
24215,0.832667
24216,0.834404
24217,0.482789
24218,0.831202
24219,0.833543
24220,0.834200
24221,0.829468
24222,0.830489
24223,0.823543
24224,0.785135
24225,0.834919
24226,0.837682
24227,0.830242
24228,0.385549
24229,0.809212
24230,0.834093
24231,0.481737
24232,0.822052
24233,0.837008
24234,0.799464
24235,0.766720
24236,0.570594
24237,0.835932
24238,0.829062
24239,0.686222
24240,0.786253
24241,0.836067
24242,0.833442
24243,0.835731
24244,0.835020
24245,0.834791
24246,0.827704
24247,0.832941
24248,0.830793
24249,0.830957
24250,0.834484
24251,0.834901
24252,0.837260
24253,0.777641
24254,0.802106
24255,0.791475
24256,0.833071
24257,0.835290
24258,0.835256
24259,0.865806
24260,0.824483
24261,0.836287
24262,0.826598
24263,0.837353
24264,0.831702
24265,0.823020
24266,0.834410
24267,0.836941
24268,0.784846
24269,0.824100
24270,0.630333
24271,0.824830
24272,0.830093
24273,0.833935
24274,0.824806
24275,0.834545
24276,0.809271
24277,0.832907
24278,0.620322
24279,0.835248
24280,0.833865
24281,0.834748
24282,0.830456
24283,0.701160
24284,0.837329
24285,0.722975
24286,0.837717
24287,0.795100
24288,0.835333
24289,0.818169
24290,0.835847
24291,0.836456
24292,0.835810
24293,0.833804
24294,0.834680
24295,0.833926
24296,0.831006
24297,0.837582
24298,0.834549
24299,0.833471
24300,0.832697
24301,0.830127
24302,0.834600
24303,0.835995
24304,0.829596
24305,0.829126
24306,0.834580
24307,0.834190
24308,0.836780
24309,0.830072
24310,0.823217
24311,0.832885
24312,0.539544
24313,0.826265
24314,0.475057
24315,0.833406
24316,0.824930
24317,0.761837
24318,0.834682
24319,0.820021
24320,0.826428
24321,0.835890
24322,0.756767
24323,0.829998
24324,0.815074
24325,0.815031
24326,0.820157
24327,0.685002
24328,0.837834
24329,0.825214
24330,0.831180
24331,0.780578
24332,0.656440
24333,0.833915
24334,0.794670
24335,0.811413
24336,0.835635
24337,0.834570
24338,0.834162
24339,0.832313
24340,0.805424
24341,0.835424
24342,0.838117
24343,0.710194
24344,0.833992
24345,0.863524
24346,0.835568
24347,0.823673
24348,0.835597
24349,0.833945
24350,0.832321
24351,0.834575
24352,0.836436
24353,0.837386
24354,0.674512
24355,0.834584
24356,0.810294
24357,0.838725
24358,0.831602
24359,0.833268
24360,0.835843
24361,0.792237
24362,0.832128
24363,0.837617
24364,0.832444
24365,0.476234
24366,0.811047
24367,0.836153
24368,0.835350
24369,0.823352
24370,0.824350
24371,0.678931
24372,0.833383
24373,0.744711
24374,0.835021
24375,0.836144
24376,0.826939
24377,0.803434
24378,0.833337
24379,0.536779
24380,0.745902
24381,0.759737
24382,0.834338
24383,0.800678
24384,0.831371
24385,0.829644
24386,0.822805
24387,0.792992
24388,0.812459
24389,0.831732
24390,0.441919
24391,0.834251
24392,0.834164
24393,0.835987
24394,0.834280
24395,0.766866
24396,0.835620
24397,0.833068
24398,0.828692
24399,0.832892
24400,0.834527
24401,0.798606
24402,0.722862
24403,0.824659
24404,0.764080
24405,0.799310
24406,0.838210
24407,0.835772
24408,0.829660
24409,0.837614
24410,0.836918
24411,0.555701
24412,0.839121
24413,0.833162
24414,0.708878
24415,0.833767
24416,0.834031
24417,0.834930
24418,0.800954
24419,0.822953
24420,0.834064
24421,0.830476
24422,0.834776
24423,0.835652
24424,0.836631
24425,0.829817
24426,0.834883
24427,0.837466
24428,0.836318
24429,0.777107
24430,0.837285
24431,0.833370
24432,0.833588
24433,0.832439
24434,0.835471
24435,0.685898
24436,0.861224
24437,0.834942
24438,0.829385
24439,0.835122
24440,0.825772
24441,0.824734
24442,0.835974
24443,0.831800
24444,0.835213
24445,0.838328
24446,0.800508
24447,0.835943
24448,0.834529
24449,0.626011
24450,0.834087
24451,0.835274
24452,0.838380
24453,0.818619
24454,0.835753
24455,0.690305
24456,0.802852
24457,0.836381
24458,0.834974
24459,0.834837
24460,0.811725
24461,0.830375
24462,0.824640
24463,0.828695
24464,0.828107
24465,0.828610
24466,0.835884
24467,0.816609
24468,0.832994
24469,0.836820
24470,0.833626
24471,0.862276
24472,0.836542
24473,0.833810
24474,0.834251
24475,0.834589
24476,0.838243
24477,0.835230
24478,0.824804
24479,0.861061
24480,0.832097
24481,0.835747
24482,0.834002
24483,0.832874
24484,0.834646
24485,0.827418
24486,0.831000
24487,0.814883
24488,0.835381
24489,0.834141
24490,0.833059
24491,0.833006
24492,0.633542
24493,0.789209
24494,0.829188
24495,0.732463
24496,0.835577
24497,0.832817
24498,0.805843
24499,0.351410
24500,0.835272
24501,0.835388
24502,0.836918
24503,0.831170
24504,0.838245
24505,0.835975
24506,0.740406
24507,0.833606
24508,0.819963
24509,0.824075
24510,0.800532
24511,0.383806
24512,0.820285
24513,0.831999
24514,0.829303
24515,0.555916
24516,0.801082
24517,0.525710
24518,0.823615
24519,0.831299
24520,0.833665
24521,0.800814
24522,0.834042
24523,0.820469
24524,0.835650
24525,0.707180
24526,0.833521
24527,0.729947
24528,0.835955
24529,0.865722
24530,0.836432
24531,0.837743
24532,0.838766
24533,0.832684
24534,0.382603
24535,0.838293
24536,0.830873
24537,0.835442
24538,0.832843
24539,0.833808
24540,0.813482
24541,0.835798
24542,0.834035
24543,0.837358
24544,0.836023
24545,0.833440
24546,0.793560
24547,0.416534
24548,0.820719
24549,0.736805
24550,0.819218
24551,0.830034
24552,0.833612
24553,0.833034
24554,0.829854
24555,0.817197
24556,0.837233
24557,0.835977
24558,0.764895
24559,0.835005
24560,0.835942
24561,0.834346
24562,0.834573
24563,0.392207
24564,0.457835
24565,0.834163
24566,0.812072
24567,0.346251
24568,0.755615
24569,0.370524
24570,0.834993
24571,0.306082
24572,0.726872
24573,0.837665
24574,0.406651
24575,0.832791
24576,0.832178
24577,0.835162
24578,0.834815
24579,0.835952
24580,0.831848
24581,0.832444
24582,0.830968
24583,0.701403
24584,0.276793
24585,0.793579
24586,0.835550
24587,0.832534
24588,0.833624
24589,0.835360
24590,0.804292
24591,0.835979
24592,0.710188
24593,0.832726
24594,0.421339
24595,0.826165
24596,0.758541
24597,0.787607
24598,0.828694
24599,0.779390
24600,0.791744
24601,0.835247
24602,0.837085
24603,0.835630
24604,0.829364
24605,0.691487
24606,0.815058
24607,0.835066
24608,0.834253
24609,0.829952
24610,0.741050
24611,0.831780
24612,0.463938
24613,0.833501
24614,0.818394
24615,0.812611
24616,0.730274
24617,0.835689
24618,0.817741
24619,0.835919
24620,0.820288
24621,0.664213
24622,0.821622
24623,0.825099
24624,0.835077
24625,0.837866
24626,0.834653
24627,0.796214
24628,0.830932
24629,0.835183
24630,0.730726
24631,0.829163
24632,0.836050
24633,0.820125
24634,0.656073
24635,0.795642
24636,0.832536
24637,0.828349
24638,0.792461
24639,0.719317
24640,0.831601
24641,0.828974
24642,0.802175
24643,0.835940
24644,0.835342
24645,0.830615
24646,0.797331
24647,0.827157
24648,0.834744
24649,0.826397
24650,0.834385
24651,0.834188
24652,0.789501
24653,0.828362
24654,0.352344
24655,0.832478
24656,0.831876
24657,0.710310
24658,0.779923
24659,0.835219
24660,0.827140
24661,0.694991
24662,0.835840
24663,0.865769
24664,0.833785
24665,0.759504
24666,0.799071
24667,0.748285
24668,0.864197
24669,0.827979
24670,0.834366
24671,0.728351
24672,0.836671
24673,0.838358
24674,0.833977
24675,0.834330
24676,0.834631
24677,0.801635
24678,0.617796
24679,0.837780
24680,0.787951
24681,0.775636
24682,0.835587
24683,0.787697
24684,0.833710
24685,0.824604
24686,0.657343
24687,0.481895
24688,0.835980
24689,0.833223
24690,0.834027
24691,0.819249
24692,0.831727
24693,0.830711
24694,0.831381
24695,0.800622
24696,0.705149
24697,0.836076
24698,0.828174
24699,0.835153
24700,0.833559
24701,0.835605
24702,0.828490
24703,0.747773
24704,0.807314
24705,0.834098
24706,0.832170
24707,0.832769
24708,0.826317
24709,0.831890
24710,0.833846
24711,0.833669
24712,0.839437
24713,0.836562
24714,0.814259
24715,0.835402
24716,0.833461
24717,0.808954
24718,0.552188
24719,0.809531
24720,0.827005
24721,0.829364
24722,0.834188
24723,0.832767
24724,0.772418
24725,0.808627
24726,0.830870
24727,0.833275
24728,0.828264
24729,0.836427
24730,0.790911
24731,0.566617
24732,0.507402
24733,0.786226
24734,0.763016
24735,0.825191
24736,0.740006
24737,0.724605
24738,0.835593
24739,0.833438
24740,0.835996
24741,0.833169
24742,0.833912
24743,0.832653
24744,0.831812
24745,0.829634
24746,0.832623
24747,0.834922
24748,0.864359
24749,0.778788
24750,0.833738
24751,0.832842
24752,0.816287
24753,0.829940
24754,0.836507
24755,0.829894
24756,0.833843
24757,0.833053
24758,0.831245
24759,0.836138
24760,0.808950
24761,0.831577
24762,0.835533
24763,0.837321
24764,0.818813
24765,0.833537
24766,0.824053
24767,0.834153
24768,0.833799
24769,0.865662
24770,0.815489
24771,0.768055
24772,0.835346
24773,0.781426
24774,0.734895
24775,0.835940
24776,0.832168
24777,0.695892
24778,0.811579
24779,0.826029
24780,0.826572
24781,0.829180
24782,0.833006
24783,0.835681
24784,0.833559
24785,0.836268
24786,0.835194
24787,0.832533
24788,0.763570
24789,0.833683
24790,0.833607
24791,0.813146
24792,0.830704
24793,0.834187
24794,0.833733
24795,0.835263
24796,0.835401
24797,0.827400
24798,0.828411
24799,0.835795
24800,0.835363
24801,0.812827
24802,0.835446
24803,0.826570
24804,0.820115
24805,0.799615
24806,0.834679
24807,0.832476
24808,0.836198
24809,0.832329
24810,0.822329
24811,0.799394
24812,0.835152
24813,0.835678
24814,0.838324
24815,0.758417
24816,0.833987
24817,0.837160
24818,0.835875
24819,0.795510
24820,0.829689
24821,0.831611
24822,0.833712
24823,0.831765
24824,0.838845
24825,0.822858
24826,0.495585
24827,0.829806
24828,0.835618
24829,0.836666
24830,0.830188
